orderid,ctime,userid,shopid,rating_star,satisfaction_label
91681770126481.0,2021-12-09 19:28:21,557302119,271963527,5,Very Satisfied
131799104221335.0,2023-03-15 16:31:05,223869567,271963527,5,Very Satisfied
139565345248655.0,2023-06-10 12:16:02,223869567,271963527,5,Very Satisfied
130246370275807.0,2023-02-23 19:48:44,223869567,271963527,5,Very Satisfied
150001169206041.0,2023-10-11 12:10:01,1086187517,271963527,5,Very Satisfied
160157490262068.0,2024-02-06 07:50:08,1017438465,271963527,5,Very Satisfied
134543487249770.0,2023-04-13 17:06:04,932647038,271963527,5,Very Satisfied
120049648271439.0,2022-11-03 13:34:50,17254372,271963527,5,Very Satisfied
157548564215599.0,2024-01-08 23:10:44,103528152,271963527,5,Very Satisfied
155993437288844.0,2023-12-22 14:01:19,234310529,271963527,5,Very Satisfied
164023883247249.0,2024-03-30 17:19:57,712918699,271963527,5,Very Satisfied
152968122275965.0,2023-11-17 15:12:35,52430249,271963527,5,Very Satisfied
146486054258371.0,2023-08-29 14:25:12,179110302,271963527,5,Very Satisfied
128408974269001.0,2023-02-04 14:04:27,171438861,271963527,5,Very Satisfied
124321573284444.0,2022-12-27 13:20:56,34616516,271963527,5,Very Satisfied
145130891249988.0,2023-09-01 23:30:10,94319561,271963527,5,Very Satisfied
155270799246796.0,2023-12-10 17:41:58,408845508,271963527,5,Very Satisfied
148152416272895.0,2023-09-17 12:27:18,764798773,271963527,5,Very Satisfied
115980847288578.0,2022-09-17 13:35:55,115186614,271963527,5,Very Satisfied
144294985228332.0,2023-08-08 14:51:24,625427449,271963527,3,Neutral
163275136246858.0,2024-03-07 15:35:55,1042679044,271963527,5,Very Satisfied
157432277237916.0,2024-01-02 12:13:17,336704817,271963527,5,Very Satisfied
164391166234880.0,2024-03-24 14:48:33,20145182,271963527,5,Very Satisfied
159683673202163.0,2024-02-02 16:46:40,586413201,271963527,5,Very Satisfied
158263404247394.0,2024-01-15 12:22:51,394502592,271963527,5,Very Satisfied
129398142253396.0,2023-02-15 12:09:01,113845870,271963527,5,Very Satisfied
151735550204782.0,2023-10-30 14:31:59,508990044,271963527,5,Very Satisfied
131548895224495.0,2023-03-10 11:57:17,120853970,271963527,5,Very Satisfied
149964458261507.0,2023-10-16 21:37:41,171035165,271963527,5,Very Satisfied
144385080261663.0,2023-08-09 17:14:03,106978958,271963527,5,Very Satisfied
119719878255924.0,2022-10-26 19:26:02,174503603,271963527,5,Very Satisfied
95093153180838.0,2022-01-15 15:45:32,200895373,271963527,5,Very Satisfied
104323448693326.0,2022-04-30 18:52:47,80571767,271963527,5,Very Satisfied
125308116273146.0,2022-12-30 14:02:18,225985993,271963527,5,Very Satisfied
95433071094082.0,2022-01-19 16:57:16,269536613,271963527,5,Very Satisfied
84869460234963.0,2021-09-23 22:21:54,99853303,271963527,5,Very Satisfied
116392445251600.0,2022-09-23 12:44:08,352969613,271963527,5,Very Satisfied
153082207276397.0,2023-12-03 10:37:01,56004766,271963527,5,Very Satisfied
157948020240703.0,2024-01-10 16:56:31,148057265,271963527,5,Very Satisfied
165921309248521.0,2024-04-09 11:04:26,895138788,271963527,5,Very Satisfied
159933250230894.0,2024-02-13 23:20:19,206719348,271963527,5,Very Satisfied
159971731275582.0,2024-02-05 22:46:07,932955178,271963527,5,Very Satisfied
162336235291359.0,2024-02-26 14:50:21,1047126680,271963527,5,Very Satisfied
153401361242219.0,2023-11-16 18:07:48,67898249,271963527,5,Very Satisfied
147687844285221.0,2023-09-15 16:55:35,787646906,271963527,4,Satisfied
145033409205772.0,2023-08-12 23:22:03,783771708,271963527,5,Very Satisfied
144863561225435.0,2023-08-13 14:47:01,959697586,271963527,5,Very Satisfied
125215641255906.0,2022-12-30 14:00:48,76007648,271963527,5,Very Satisfied
144426796261847.0,2023-08-08 22:01:54,4541909,271963527,5,Very Satisfied
151754569271129.0,2023-10-29 16:28:39,217513532,271963527,5,Very Satisfied
154627751213032.0,2023-12-06 13:35:59,508444965,271963527,5,Very Satisfied
154675857200576.0,2023-12-04 10:43:08,118580668,271963527,5,Very Satisfied
153358046300058.0,2023-11-16 17:08:54,51114160,271963527,5,Very Satisfied
148337665290914.0,2023-09-19 21:34:09,314899971,271963527,5,Very Satisfied
158666152242974.0,2024-01-17 22:51:34,373679992,271963527,5,Very Satisfied
105798541399270.0,2022-05-22 18:48:44,37964291,271963527,5,Very Satisfied
87495942387572.0,2021-10-24 21:20:16,298451286,271963527,5,Very Satisfied
144803389215502.0,2023-08-16 15:46:03,344944914,271963527,5,Very Satisfied
144902676252956.0,2023-08-12 19:56:37,209176064,271963527,5,Very Satisfied
141203301212984.0,2023-06-30 16:53:48,137561882,271963527,5,Very Satisfied
88907072373992.0,2021-11-20 07:04:34,137708813,271963527,5,Very Satisfied
148493537264470.0,2023-09-27 13:58:13,325708123,271963527,5,Very Satisfied
144409107215007.0,2023-08-08 23:20:28,601186795,271963527,5,Very Satisfied
153934976276609.0,2023-11-29 12:52:37,314683996,271963527,5,Very Satisfied
138856721206882.0,2023-06-03 16:48:52,536045069,271963527,5,Very Satisfied
148388501226501.0,2023-09-20 19:13:31,270928323,271963527,5,Very Satisfied
163720541280397.0,2024-03-15 07:16:42,551461629,271963527,5,Very Satisfied
162010104274412.0,2024-02-21 12:52:50,122290564,271963527,5,Very Satisfied
163877454251616.0,2024-03-25 21:51:31,952507940,271963527,5,Very Satisfied
144547899284214.0,2023-08-06 06:04:05,581232441,271963527,5,Very Satisfied
96766208011053.0,2022-02-04 20:59:51,568715593,271963527,5,Very Satisfied
139193667269004.0,2023-06-08 10:00:39,785996955,271963527,4,Satisfied
165738258215276.0,2024-04-07 01:42:14,284705761,271963527,5,Very Satisfied
164460623245005.0,2024-03-28 15:06:22,263993416,271963527,5,Very Satisfied
156742429239567.0,2023-12-30 12:29:27,219546098,271963527,5,Very Satisfied
165750569296696.0,2024-04-08 22:57:14,22322335,271963527,5,Very Satisfied
163791093278810.0,2024-03-13 11:07:57,101256963,271963527,5,Very Satisfied
162249911214450.0,2024-02-25 11:35:35,95575770,271963527,5,Very Satisfied
165748944275512.0,2024-04-08 14:31:45,281922326,271963527,5,Very Satisfied
156409132273985.0,2023-12-22 20:21:43,52669556,271963527,5,Very Satisfied
161438500287995.0,2024-03-05 07:44:04,32933398,271963527,5,Very Satisfied
158248672263638.0,2024-01-17 16:41:00,44624384,271963527,5,Very Satisfied
162916241256699.0,2024-03-22 19:15:44,295382327,271963527,5,Very Satisfied
166032174211905.0,2024-04-08 23:03:43,355119824,271963527,5,Very Satisfied
165060464265469.0,2024-04-02 19:38:27,434584967,271963527,5,Very Satisfied
164211745256117.0,2024-03-17 17:31:40,296988202,271963527,5,Very Satisfied
166002274233316.0,2024-04-07 13:44:00,354662864,271963527,5,Very Satisfied
165743646201434.0,2024-04-06 19:55:04,834225926,271963527,5,Very Satisfied
161494712289114.0,2024-02-19 15:06:03,60867914,271963527,5,Very Satisfied
160969812203524.0,2024-03-12 06:08:51,518740014,271963527,5,Very Satisfied
163593560256983.0,2024-03-15 16:45:55,208667679,271963527,5,Very Satisfied
157321141248291.0,2024-01-14 23:44:22,479942717,271963527,5,Very Satisfied
162959166260425.0,2024-03-16 22:56:46,211837486,271963527,5,Very Satisfied
164135488228499.0,2024-03-16 16:49:05,310942867,271963527,5,Very Satisfied
163703340290871.0,2024-03-19 09:56:41,1128408271,271963527,5,Very Satisfied
164138204224626.0,2024-03-16 10:46:46,997189048,271963527,5,Very Satisfied
164976708236076.0,2024-03-26 20:40:17,45568095,271963527,5,Very Satisfied
162587600236228.0,2024-03-05 21:31:43,537847943,271963527,5,Very Satisfied
163099679252980.0,2024-03-04 10:59:43,997189048,271963527,5,Very Satisfied
164294820226640.0,2024-03-27 09:38:13,597590440,271963527,5,Very Satisfied
163413316236738.0,2024-03-12 16:57:32,142064756,271963527,5,Very Satisfied
158171482238134.0,2024-01-17 12:15:41,118022822,271963527,5,Very Satisfied
165793505283771.0,2024-04-08 21:14:58,842059490,271963527,5,Very Satisfied
164522890255613.0,2024-03-22 11:00:31,880655000,271963527,4,Satisfied
163096230244548.0,2024-03-04 11:24:56,1032467485,271963527,5,Very Satisfied
162407442265522.0,2024-03-01 18:38:30,372402993,271963527,5,Very Satisfied
156142456234003.0,2024-01-16 07:57:45,294525635,271963527,5,Very Satisfied
161829457259904.0,2024-02-27 07:44:47,1038758043,271963527,5,Very Satisfied
160542959245614.0,2024-02-08 10:40:40,1148742035,271963527,5,Very Satisfied
162399609224505.0,2024-02-25 11:37:34,136851021,271963527,5,Very Satisfied
165157556220246.0,2024-04-04 06:22:00,1129056768,271963527,5,Very Satisfied
164986722291353.0,2024-03-27 16:46:08,835269935,271963527,5,Very Satisfied
164164935257088.0,2024-04-01 11:53:36,1138952937,271963527,5,Very Satisfied
162247786266643.0,2024-03-05 13:45:39,794771115,271963527,4,Satisfied
163063846239309.0,2024-03-03 16:56:01,1075211254,271963527,5,Very Satisfied
162796937294435.0,2024-03-11 16:30:08,706375994,271963527,5,Very Satisfied
163995500252615.0,2024-04-02 10:30:17,84607027,271963527,5,Very Satisfied
158700470220683.0,2024-01-18 10:47:18,457794168,271963527,5,Very Satisfied
161917678225801.0,2024-02-20 20:03:05,403519386,271963527,5,Very Satisfied
162146316298595.0,2024-03-03 01:11:35,404795997,271963527,5,Very Satisfied
162373918297018.0,2024-03-16 20:38:02,1085704337,271963527,4,Satisfied
164341241203998.0,2024-03-25 10:22:19,212107123,271963527,5,Very Satisfied
163060097277573.0,2024-03-03 17:02:02,1075211254,271963527,5,Very Satisfied
163907859289995.0,2024-03-15 11:28:54,498575802,271963527,5,Very Satisfied
156408403230756.0,2023-12-22 17:22:47,889354088,271963527,5,Very Satisfied
162989124218002.0,2024-03-02 16:29:16,1042679044,271963527,5,Very Satisfied
164050015226255.0,2024-03-15 13:56:32,1042679044,271963527,5,Very Satisfied
165019465292655.0,2024-03-31 15:10:08,562488005,271963527,5,Very Satisfied
163355905213367.0,2024-03-07 12:16:53,1042679044,271963527,5,Very Satisfied
165019230213506.0,2024-03-26 15:16:23,1206203219,271963527,5,Very Satisfied
165553996224326.0,2024-04-02 15:00:41,881841304,271963527,5,Very Satisfied
164378589292507.0,2024-03-25 21:04:37,824940718,271963527,5,Very Satisfied
164325035261104.0,2024-03-24 17:48:03,291370183,271963527,5,Very Satisfied
161332380293141.0,2024-02-19 14:42:19,865586876,271963527,5,Very Satisfied
158669630293100.0,2024-01-20 15:34:18,1095637004,271963527,5,Very Satisfied
147419498216205.0,2023-09-25 08:21:41,102527889,271963527,5,Very Satisfied
149495387266986.0,2023-10-03 16:07:30,688966619,271963527,5,Very Satisfied
139455544273388.0,2023-06-10 13:09:15,339914101,271963527,5,Very Satisfied
115567792209778.0,2022-09-14 13:41:18,758445963,271963527,5,Very Satisfied
152424792246347.0,2023-11-06 10:24:19,288942254,271963527,5,Very Satisfied
162102895252120.0,2024-02-21 15:15:24,348291550,271963527,5,Very Satisfied
135931241207342.0,2023-05-03 11:25:07,118437882,271963527,5,Very Satisfied
121853312202644.0,2022-11-19 21:45:41,479441699,271963527,5,Very Satisfied
158292321260007.0,2024-01-18 10:10:27,60264313,271963527,5,Very Satisfied
146758733262567.0,2023-09-03 06:54:56,1050070460,271963527,5,Very Satisfied
149548386219587.0,2023-10-11 17:06:04,496816901,271963527,5,Very Satisfied
149158086266805.0,2023-10-03 09:19:10,467318412,271963527,4,Satisfied
160463523245605.0,2024-02-12 20:28:38,500351670,271963527,5,Very Satisfied
163101539273679.0,2024-03-04 19:31:24,146376662,271963527,5,Very Satisfied
163346634249616.0,2024-03-07 11:31:55,158244763,271963527,5,Very Satisfied
155226127244937.0,2023-12-09 16:12:39,267297648,271963527,5,Very Satisfied
155256980299927.0,2023-12-09 15:53:17,218483451,271963527,5,Very Satisfied
162276520205437.0,2024-03-02 13:42:50,29426147,271963527,5,Very Satisfied
160585377296947.0,2024-02-13 20:24:43,865804164,271963527,5,Very Satisfied
165083842252152.0,2024-04-04 15:38:27,1098262343,271963527,5,Very Satisfied
163441195200442.0,2024-03-08 12:19:06,1042679044,271963527,5,Very Satisfied
164134311290995.0,2024-03-16 11:33:20,1042679044,271963527,5,Very Satisfied
104084439330129.0,2022-04-30 17:04:26,640154244,271963527,5,Very Satisfied
118313198206919.0,2022-10-11 14:03:36,432945958,271963527,5,Very Satisfied
154537690231975.0,2023-12-02 22:26:34,220153159,271963527,5,Very Satisfied
149427747250946.0,2023-10-04 18:28:06,545969359,271963527,5,Very Satisfied
136859080275997.0,2023-05-10 12:41:16,870287477,271963527,5,Very Satisfied
150362607214545.0,2023-10-18 15:28:48,1081699795,271963527,5,Very Satisfied
148922733269746.0,2023-09-26 22:58:50,89662847,271963527,5,Very Satisfied
148833622285875.0,2023-09-24 20:26:16,38092794,271963527,5,Very Satisfied
147554002281692.0,2023-09-13 06:13:12,415265110,271963527,5,Very Satisfied
129000125222121.0,2023-02-10 19:38:07,58231121,271963527,5,Very Satisfied
148142507277954.0,2023-09-16 18:40:24,884427029,271963527,5,Very Satisfied
99972894383820.0,2022-03-10 16:21:34,284430335,271963527,5,Very Satisfied
146839951271068.0,2023-09-12 23:56:09,66713306,271963527,5,Very Satisfied
97921613331582.0,2022-02-19 17:52:40,174049116,271963527,5,Very Satisfied
107698504664842.0,2022-06-11 13:21:49,140294433,271963527,5,Very Satisfied
133545684295511.0,2023-04-04 03:44:13,183901687,271963527,5,Very Satisfied
146300714239433.0,2023-08-27 17:26:20,176921262,271963527,5,Very Satisfied
123071907129074.0,2022-12-06 22:33:12,826576967,271963527,5,Very Satisfied
159151605249686.0,2024-01-22 16:15:18,450049805,271963527,5,Very Satisfied
157977223232946.0,2024-01-11 14:49:54,103564963,271963527,5,Very Satisfied
131007354290331.0,2023-03-07 19:58:26,730346308,271963527,5,Very Satisfied
165880872232969.0,2024-04-05 19:20:38,180425572,271963527,5,Very Satisfied
144836986261624.0,2023-08-08 11:46:25,194261484,271963527,5,Very Satisfied
152895237250156.0,2023-11-12 17:32:43,16508892,271963527,5,Very Satisfied
157997031217865.0,2024-01-08 15:45:05,331770142,271963527,5,Very Satisfied
164650585219323.0,2024-03-22 13:47:46,1042679044,271963527,5,Very Satisfied
145804825201868.0,2023-08-23 10:38:56,65132695,271963527,5,Very Satisfied
148354562243079.0,2023-09-20 13:51:06,65918962,271963527,5,Very Satisfied
145770710250850.0,2023-08-21 19:46:59,639604301,271963527,5,Very Satisfied
93365021538924.0,2021-12-29 12:27:24,175604310,271963527,5,Very Satisfied
95733211322992.0,2022-01-25 18:31:56,281536301,271963527,5,Very Satisfied
153393024254763.0,2023-11-17 15:19:07,90748480,271963527,5,Very Satisfied
159618882209372.0,2024-02-04 09:30:37,319168150,271963527,5,Very Satisfied
157594642285065.0,2024-01-07 14:45:06,1092905711,271963527,5,Very Satisfied
162754584252125.0,2024-03-06 16:58:36,795506475,271963527,5,Very Satisfied
164453024246398.0,2024-03-28 17:50:58,1076312398,271963527,5,Very Satisfied
164711537287278.0,2024-03-28 13:45:58,1178489212,271963527,5,Very Satisfied
165108052207365.0,2024-03-29 10:41:17,1160520950,271963527,5,Very Satisfied
155654753211440.0,2023-12-18 05:06:13,614513901,271963527,5,Very Satisfied
155098520205650.0,2023-12-10 19:20:13,1006249858,271963527,5,Very Satisfied
153662545242448.0,2023-11-19 17:59:19,543727096,271963527,5,Very Satisfied
149239986290534.0,2023-10-02 16:28:54,286838303,271963527,5,Very Satisfied
149496265288726.0,2023-10-03 17:58:37,362862701,271963527,5,Very Satisfied
145191565253470.0,2023-08-16 18:17:54,648995674,271963527,5,Very Satisfied
144764261200523.0,2023-08-11 19:56:51,206583990,271963527,5,Very Satisfied
139938343215891.0,2023-06-19 20:31:26,125026007,271963527,3,Neutral
117932477232676.0,2022-10-08 15:28:52,195744291,271963527,5,Very Satisfied
120487481261789.0,2022-11-08 21:12:18,77662371,271963527,5,Very Satisfied
129021751218601.0,2023-03-13 20:23:46,916442586,271963527,5,Very Satisfied
129288127235450.0,2023-02-16 19:10:55,581953613,271963527,5,Very Satisfied
158969221286127.0,2024-01-23 21:22:52,1075149748,271963527,5,Very Satisfied
153836206308900.0,2023-12-18 21:44:31,1052654709,271963527,5,Very Satisfied
116758954211906.0,2022-09-27 19:13:30,779425890,271963527,5,Very Satisfied
157092928214535.0,2024-01-14 09:14:05,42527869,271963527,5,Very Satisfied
155171255218404.0,2023-12-18 22:06:55,19112462,271963527,5,Very Satisfied
164639504290607.0,2024-03-27 14:16:13,13637913,271963527,5,Very Satisfied
161724732264165.0,2024-02-23 09:25:16,92363119,271963527,5,Very Satisfied
163269454291662.0,2024-03-07 12:55:06,22250563,271963527,5,Very Satisfied
156314731288380.0,2023-12-21 15:38:35,850184494,271963527,5,Very Satisfied
158842230235452.0,2024-01-25 16:50:10,781469618,271963527,5,Very Satisfied
150945235292572.0,2023-10-22 19:41:10,675061222,271963527,5,Very Satisfied
149003698251971.0,2023-09-26 15:36:26,135098794,271963527,4,Satisfied
148565566224887.0,2023-09-26 11:58:28,914716590,271963527,5,Very Satisfied
87735497285246.0,2021-10-20 12:19:44,3736300,271963527,5,Very Satisfied
126740824112654.0,2023-01-18 20:16:37,348884129,271963527,5,Very Satisfied
133453239285278.0,2023-04-01 11:18:09,696402185,271963527,5,Very Satisfied
148547769279664.0,2023-09-23 06:53:37,72284875,271963527,5,Very Satisfied
114768792206678.0,2022-09-01 09:42:40,296634177,271963527,5,Very Satisfied
136961266263362.0,2023-05-16 16:35:32,584669879,271963527,5,Very Satisfied
126364212214044.0,2023-01-16 05:56:35,913176561,271963527,5,Very Satisfied
134150799210229.0,2023-04-08 15:44:48,31048538,271963527,5,Very Satisfied
123519353179811.0,2022-12-11 20:38:22,71941255,271963527,5,Very Satisfied
130345036257289.0,2023-02-28 05:29:17,165304222,271963527,5,Very Satisfied
155382055284161.0,2023-12-11 16:09:10,628945439,271963527,5,Very Satisfied
165080989204576.0,2024-03-27 14:40:13,349184983,271963527,4,Satisfied
148462538279423.0,2023-09-23 15:00:36,467318412,271963527,4,Satisfied
164685064289192.0,2024-04-01 14:37:43,63252664,271963527,5,Very Satisfied
157196002231892.0,2023-12-30 23:35:49,610234389,271963527,5,Very Satisfied
160352709221886.0,2024-02-08 14:28:19,518698011,271963527,5,Very Satisfied
165490628204242.0,2024-04-03 09:20:13,125755347,271963527,5,Very Satisfied
158727484226066.0,2024-01-19 12:31:23,172895190,271963527,5,Very Satisfied
159107304227164.0,2024-01-22 22:46:41,42273263,271963527,5,Very Satisfied
164261065282493.0,2024-03-19 20:30:11,318683143,271963527,5,Very Satisfied
162759793248540.0,2024-02-29 16:13:03,1170095900,271963527,5,Very Satisfied
153427894318336.0,2023-11-22 10:34:26,152949833,271963527,5,Very Satisfied
164257398295846.0,2024-03-17 19:55:12,266140143,271963527,5,Very Satisfied
160544767234597.0,2024-02-09 19:20:18,474344356,271963527,5,Very Satisfied
151998359318969.0,2023-11-01 16:48:04,524221306,271963527,5,Very Satisfied
158935856251063.0,2024-01-24 15:59:27,90013253,271963527,5,Very Satisfied
146239609292547.0,2023-08-31 05:28:48,165304222,271963527,5,Very Satisfied
165145271270989.0,2024-04-03 07:58:33,216929328,271963527,5,Very Satisfied
161175537299203.0,2024-02-15 22:26:18,97278718,271963527,5,Very Satisfied
150020571221977.0,2023-11-02 06:41:34,183824371,271963527,5,Very Satisfied
159866904216097.0,2024-02-05 16:08:30,72919551,271963527,5,Very Satisfied
165890830248402.0,2024-04-05 14:08:24,814776324,271963527,5,Very Satisfied
159832408249450.0,2024-02-06 11:00:17,638131323,271963527,5,Very Satisfied
165228845215316.0,2024-04-02 10:28:16,95442577,271963527,3,Neutral
164208016243871.0,2024-03-20 18:30:55,526355682,271963527,5,Very Satisfied
92938521014014.0,2022-01-19 09:22:48,612681266,271963527,5,Very Satisfied
154944699265109.0,2023-12-11 23:08:59,188502573,271963527,5,Very Satisfied
153486778206404.0,2023-11-20 19:27:05,65133127,271963527,5,Very Satisfied
153370481253796.0,2023-11-18 23:33:41,60770434,271963527,5,Very Satisfied
152772373286557.0,2023-11-11 08:56:41,670653198,271963527,5,Very Satisfied
154714502203174.0,2023-12-04 12:35:59,58248788,271963527,5,Very Satisfied
150448181213185.0,2023-10-16 12:14:04,192069774,271963527,5,Very Satisfied
144894829221242.0,2023-08-18 22:15:55,229667508,271963527,5,Very Satisfied
157996845259354.0,2024-01-13 18:59:40,474344356,271963527,5,Very Satisfied
161489615241753.0,2024-02-22 22:09:12,743007103,271963527,5,Very Satisfied
160483546203156.0,2024-02-08 14:32:09,182421019,271963527,5,Very Satisfied
150392982219006.0,2023-10-30 12:10:31,131796181,271963527,5,Very Satisfied
145089299282766.0,2023-08-13 12:04:34,286197817,271963527,5,Very Satisfied
150585960269573.0,2023-10-25 21:42:08,1000969873,271963527,5,Very Satisfied
156343805209790.0,2023-12-21 18:41:44,272087394,271963527,5,Very Satisfied
163471903275689.0,2024-03-11 11:21:28,70112865,271963527,5,Very Satisfied
164764852294080.0,2024-03-28 21:55:14,1211441337,271963527,5,Very Satisfied
165387616218112.0,2024-04-02 09:32:31,1195599443,271963527,5,Very Satisfied
106016129279981.0,2022-05-23 17:56:47,134151242,271963527,5,Very Satisfied
160146716296140.0,2024-03-06 13:47:45,1161342885,271963527,5,Very Satisfied
87546404331833.0,2021-10-18 21:27:05,336878157,271963527,5,Very Satisfied
164616892205669.0,2024-03-21 17:14:05,564594415,271963527,5,Very Satisfied
133355851253223.0,2023-04-11 19:16:52,789474332,271963527,5,Very Satisfied
130411031207208.0,2023-03-03 12:49:04,720724721,271963527,5,Very Satisfied
143474752238636.0,2023-07-25 16:25:06,225141360,271963527,5,Very Satisfied
153443242203833.0,2023-11-21 16:54:31,880614191,271963527,5,Very Satisfied
164000026260498.0,2024-03-15 18:20:00,216929328,271963527,5,Very Satisfied
162740444274850.0,2024-02-29 21:56:30,138334178,271963527,5,Very Satisfied
162697217230469.0,2024-02-29 19:11:50,56848025,271963527,5,Very Satisfied
165034564276205.0,2024-04-03 19:26:55,80679008,271963527,5,Very Satisfied
163161959241567.0,2024-03-06 11:54:44,86766902,271963527,5,Very Satisfied
163476560235040.0,2024-03-11 22:23:40,56265017,271963527,5,Very Satisfied
164428528200032.0,2024-03-20 10:46:52,304735760,271963527,5,Very Satisfied
163121225236127.0,2024-03-08 16:13:08,17294333,271963527,5,Very Satisfied
162301490292984.0,2024-02-25 13:43:57,58895289,271963527,5,Very Satisfied
162911044226305.0,2024-03-02 14:18:30,208834860,271963527,5,Very Satisfied
125060232273224.0,2023-01-07 09:53:28,314207162,271963527,5,Very Satisfied
162146892283669.0,2024-02-26 21:28:38,490328445,271963527,5,Very Satisfied
162315969240345.0,2024-02-25 12:43:43,1038967517,271963527,5,Very Satisfied
150034483202177.0,2023-10-11 21:24:38,29727703,271963527,5,Very Satisfied
99967973503977.0,2022-03-11 09:44:26,80987872,271963527,5,Very Satisfied
151682975275510.0,2023-11-03 14:33:48,1099765957,271963527,5,Very Satisfied
164433390215711.0,2024-03-22 13:48:27,1042679044,271963527,5,Very Satisfied
164567705202795.0,2024-03-23 18:04:36,208261177,271963527,5,Very Satisfied
157172991288203.0,2024-01-23 22:27:25,304172438,271963527,5,Very Satisfied
96305697586830.0,2022-01-28 18:00:05,521964780,271963527,5,Very Satisfied
164690390250628.0,2024-04-01 10:45:11,107170692,271963527,5,Very Satisfied
127749065299791.0,2023-02-01 00:30:38,542803450,271963527,5,Very Satisfied
163859875247105.0,2024-03-13 13:53:49,597660435,271963527,5,Very Satisfied
164133783211562.0,2024-03-16 11:33:56,1042679044,271963527,5,Very Satisfied
149877533279030.0,2023-10-08 19:49:08,217081957,271963527,5,Very Satisfied
159248146211378.0,2024-01-22 11:50:14,151481681,271963527,2,Dissatisfied
164516445238786.0,2024-03-28 20:36:36,668866552,271963527,5,Very Satisfied
148494249228234.0,2023-09-28 21:53:37,65996760,271963527,5,Very Satisfied
140841939293689.0,2023-06-28 13:12:03,787598305,271963527,5,Very Satisfied
150810093265911.0,2023-10-23 13:32:22,308041313,271963527,5,Very Satisfied
110824000189238.0,2022-07-20 12:12:27,811637381,271963527,5,Very Satisfied
125750413200654.0,2023-01-06 17:30:53,330388868,271963527,4,Satisfied
109737589122454.0,2022-06-29 18:00:43,229830956,271963527,5,Very Satisfied
144553095230447.0,2023-08-07 10:55:29,151402530,271963527,5,Very Satisfied
130986334295377.0,2023-03-07 20:02:48,665091746,271963527,5,Very Satisfied
134256880209021.0,2023-04-13 06:30:07,744895124,271963527,5,Very Satisfied
99455832230247.0,2022-03-07 15:26:12,509228403,271963527,5,Very Satisfied
89254289147504.0,2021-11-06 00:57:04,482457839,271963527,5,Very Satisfied
142465806264146.0,2023-07-18 12:59:48,438802583,271963527,5,Very Satisfied
150886535221300.0,2023-10-24 16:20:01,58265179,271963527,5,Very Satisfied
150610648270297.0,2023-10-18 13:11:32,102739097,271963527,5,Very Satisfied
144861963253397.0,2023-08-13 23:22:15,123843429,271963527,5,Very Satisfied
135270841272359.0,2023-04-21 15:02:44,65049647,271963527,5,Very Satisfied
145846414206962.0,2023-08-22 18:37:21,855969201,271963527,5,Very Satisfied
119035214249689.0,2022-10-19 02:31:56,276753166,271963527,5,Very Satisfied
148319449277641.0,2023-09-20 14:43:44,171914059,271963527,5,Very Satisfied
108185049310712.0,2022-06-18 08:36:29,302244546,271963527,5,Very Satisfied
144372100224675.0,2023-08-10 23:04:48,353744949,271963527,5,Very Satisfied
144435958298474.0,2023-08-14 19:07:32,480758692,271963527,5,Very Satisfied
123834526249067.0,2022-12-16 14:47:39,88204668,271963527,3,Neutral
115654238296821.0,2022-09-10 16:02:32,298103976,271963527,5,Very Satisfied
124506994100410.0,2022-12-22 10:54:42,483250535,271963527,5,Very Satisfied
126970413177505.0,2023-01-18 21:20:19,798339726,271963527,5,Very Satisfied
144294976221236.0,2023-08-07 11:07:58,725904205,271963527,5,Very Satisfied
147322125267234.0,2023-09-13 11:03:51,921669803,271963527,5,Very Satisfied
149819922290299.0,2023-10-09 11:55:13,927324654,271963527,5,Very Satisfied
146739823258227.0,2023-09-02 18:08:07,2680785,271963527,5,Very Satisfied
141563056255634.0,2023-07-24 15:04:36,979983161,271963527,5,Very Satisfied
145121292246491.0,2023-08-17 15:36:14,60700854,271963527,5,Very Satisfied
144854525274461.0,2023-08-15 07:11:09,185181273,271963527,5,Very Satisfied
145728971252680.0,2023-08-22 22:26:24,359110750,271963527,5,Very Satisfied
135082962213893.0,2023-04-19 18:49:28,210450205,271963527,5,Very Satisfied
87566356050980.0,2021-10-18 19:08:01,120613514,271963527,5,Very Satisfied
93134123485528.0,2021-12-23 09:35:43,317371187,271963527,5,Very Satisfied
129029596240443.0,2023-02-11 16:06:18,253195417,271963527,5,Very Satisfied
133760765255308.0,2023-04-28 16:54:25,695459923,271963527,5,Very Satisfied
99365031383421.0,2022-03-07 11:48:41,153715432,271963527,5,Very Satisfied
100881558544630.0,2022-03-28 21:06:02,524961195,271963527,5,Very Satisfied
97126991226398.0,2022-02-10 20:53:13,649521719,271963527,5,Very Satisfied
124731624204454.0,2023-01-26 07:24:36,739406165,271963527,5,Very Satisfied
143533117238173.0,2023-07-27 18:39:34,1030584281,271963527,5,Very Satisfied
116425795254936.0,2022-10-21 00:09:45,2373213,271963527,5,Very Satisfied
109197764340894.0,2022-06-30 23:16:29,29586448,271963527,5,Very Satisfied
117891630276362.0,2022-10-04 14:19:12,97468303,271963527,5,Very Satisfied
139033591208471.0,2023-06-05 09:17:38,949801591,271963527,5,Very Satisfied
123660987154753.0,2022-12-19 17:27:32,378921144,271963527,5,Very Satisfied
149830870218069.0,2023-10-23 15:11:23,62343281,271963527,5,Very Satisfied
