orderid,itemid,userid,shopid,ctime,rating_star
1.44295E+14,11141930107,725904205,271963527,1691377678,4
1.47322E+14,11141930107,921669803,271963527,1694574231,4
1.4982E+14,11141930107,927324654,271963527,1696823713,4
1.4674E+14,11141930107,2680785,271963527,1693649287,4
1.41563E+14,11141930107,979983161,271963527,1690182276,4
1.45121E+14,11141930107,60700854,271963527,1692257774,4
1.44855E+14,11141930107,185181273,271963527,1692054669,4
1.45729E+14,11141930107,359110750,271963527,1692714384,4
1.35083E+14,11141930107,210450205,271963527,1681901368,4
8.75664E+13,11141930107,120613514,271963527,1634555281,4
9.31341E+13,11141930107,317371187,271963527,1640223343,4
1.2903E+14,11141930107,253195417,271963527,1676102778,4
1.33761E+14,11141930107,695459923,271963527,1682672065,4
9.9365E+13,11141930107,153715432,271963527,1646624921,4
1.00882E+14,11141930107,524961195,271963527,1648472762,4
9.7127E+13,11141930107,649521719,271963527,1644497593,4
1.24732E+14,11141930107,739406165,271963527,1674689076,4
1.43533E+14,11141930107,1030584281,271963527,1690454374,4
1.16426E+14,11141930107,2373213,271963527,1666282185,4
1.09198E+14,11141930107,29586448,271963527,1656602189,4
1.17892E+14,11141930107,97468303,271963527,1664864352,4
1.39034E+14,11141930107,949801591,271963527,1685927858,4
1.23661E+14,11141930107,378921144,271963527,1671442052,4
1.49831E+14,11141930107,62343281,271963527,1698045083,4
1.26243E+14,11141930107,215626552,271963527,1673408258,4
1.21067E+14,11141930107,254295469,271963527,1668610974,4
1.26176E+14,11141930107,809023473,271963527,1673873355,4
1.44306E+14,11141930107,68634384,271963527,1691334356,4
1.52523E+14,11141930107,103381493,271963527,1699339436,4
1.52604E+14,11141930107,180502943,271963527,1699416808,4
1.5331E+14,11141930107,180502943,271963527,1700216147,4
1.45081E+14,11141930107,14093153,271963527,1691992746,4
1.44939E+14,11141930107,202374678,271963527,1691816888,4
1.4581E+14,11141930107,56754584,271963527,1692592169,4
1.45172E+14,11141930107,230096550,271963527,1692310710,4
1.45125E+14,11141930107,105690366,271963527,1692326573,4
1.46221E+14,11141930107,120564000,271963527,1693184980,4
1.46585E+14,11141930107,16786328,271963527,1693300047,4
1.46556E+14,11141930107,116788501,271963527,1693283980,4
1.46383E+14,11141930107,30361493,271963527,1693493787,4
1.44596E+14,11141930107,54419528,271963527,1691658269,4
1.45722E+14,11141930107,14558695,271963527,1692957836,4
1.46274E+14,11141930107,235836154,271963527,1693134079,4
1.4596E+14,11141930107,36020791,271963527,1692883210,4
1.4711E+14,11141930107,193342740,271963527,1693896933,4
1.47247E+14,11141930107,92182488,271963527,1694635077,4
1.4779E+14,11141930107,113981369,271963527,1694999017,4
1.48407E+14,11141930107,182351796,271963527,1695348351,4
1.48565E+14,11141930107,33477704,271963527,1695707537,4
1.48542E+14,11141930107,54887981,271963527,1695645338,4
1.48892E+14,11141930107,164402718,271963527,1695781337,4
1.50466E+14,11141930107,77870249,271963527,1697309009,4
1.50035E+14,11141930107,175350262,271963527,1697369158,4
1.50396E+14,11141930107,46213788,271963527,1697528552,4
1.5053E+14,11141930107,204680522,271963527,1697431423,4
1.50413E+14,11141930107,92997947,271963527,1697164588,4
1.50256E+14,11141930107,81745581,271963527,1697167355,4
1.48905E+14,11141930107,56402836,271963527,1697189229,4
1.48725E+14,11141930107,56402836,271963527,1697189218,4
1.48832E+14,11141930107,56402836,271963527,1697275246,4
1.49219E+14,11141930107,34325615,271963527,1696133764,4
1.49155E+14,11141930107,70854354,271963527,1696183166,4
1.49488E+14,11141930107,257477214,271963527,1696391742,4
1.49391E+14,11141930107,51250602,271963527,1696673833,4
1.49123E+14,11141930107,67027175,271963527,1696060354,4
1.49986E+14,11141930107,6853659,271963527,1697012307,4
1.45719E+14,11141930107,43213172,271963527,1694334367,4
1.4684E+14,11141930107,50602661,271963527,1693825161,4
1.46888E+14,11141930107,195966569,271963527,1693822878,4
1.46795E+14,11141930107,88195747,271963527,1693657046,4
1.46839E+14,11141930107,275181934,271963527,1693756812,4
1.47063E+14,11141930107,320047643,271963527,1694340326,4
1.47755E+14,11141930107,42710246,271963527,1694826735,4
1.49939E+14,11141930107,267081777,271963527,1696928104,4
1.49757E+14,11141930107,100268480,271963527,1696761251,4
1.51247E+14,11141930107,314126227,271963527,1698317476,4
1.51233E+14,11141930107,188174752,271963527,1698197377,4
1.4978E+14,11141930107,92524742,271963527,1698238846,4
1.50644E+14,11141930107,111103895,271963527,1698212885,4
1.51416E+14,11141930107,388834738,271963527,1698383597,4
1.51033E+14,11141930107,149308102,271963527,1697713702,4
1.50991E+14,11141930107,42840367,271963527,1697951826,4
1.50591E+14,11141930107,224163043,271963527,1698132733,4
1.48512E+14,11141930107,211935556,271963527,1698133736,4
1.52348E+14,11141930107,101943660,271963527,1699242267,4
1.52181E+14,11141930107,144507290,271963527,1699086507,4
1.5105E+14,11141930107,284975144,271963527,1699081796,4
1.49873E+14,11141930107,158203451,271963527,1698976101,4
1.53122E+14,11141930107,76116666,271963527,1700036949,4
1.52689E+14,11141930107,267222409,271963527,1700096441,4
1.53347E+14,11141930107,33414814,271963527,1700451400,4
1.53353E+14,11141930107,46468147,271963527,1700281784,4
1.54191E+14,11141930107,45527942,271963527,1701147690,4
1.53172E+14,11141930107,191976451,271963527,1699942372,4
1.55008E+14,11141930107,201525272,271963527,1701843327,4
1.55021E+14,11141930107,21102017,271963527,1701847157,4
1.54907E+14,11141930107,62723983,271963527,1701867440,4
1.55077E+14,11141930107,317003935,271963527,1702025577,4
1.5459E+14,11141930107,114640715,271963527,1702042993,4
1.55311E+14,11141930107,14460743,271963527,1702268812,4
1.54683E+14,11141930107,271875138,271963527,1701675735,4
1.55003E+14,11141930107,42586289,271963527,1701913392,4
1.55484E+14,11141930107,375611032,271963527,1702292076,4
1.55302E+14,11141930107,38116895,271963527,1702296702,4
1.52228E+14,11141930107,233374606,271963527,1701392716,4
1.57114E+14,11141930107,17519290,271963527,1703911209,4
1.56523E+14,11141930107,56448066,271963527,1705197933,4
1.58282E+14,11141930107,15130559,271963527,1705232222,4
1.56808E+14,11141930107,5898354,271963527,1704271493,4
1.57691E+14,11141930107,253620119,271963527,1704525738,4
1.57874E+14,11141930107,54998600,271963527,1704694315,4
1.56962E+14,11141930107,169892921,271963527,1704432459,4
1.56117E+14,11141930107,12321734,271963527,1704411206,4
1.57691E+14,11141930107,88831094,271963527,1704436655,4
1.58039E+14,11141930107,51763454,271963527,1704946548,4
1.5817E+14,11141930107,118949387,271963527,1705060953,4
1.58021E+14,11141930107,5483481,271963527,1704995463,4
1.58305E+14,11141930107,208455141,271963527,1705032896,4
1.58021E+14,11141930107,72300482,271963527,1705018254,4
1.57733E+14,11141930107,92407944,271963527,1704847402,4
1.57511E+14,11141930107,255074220,271963527,1705897959,4
1.59004E+14,11141930107,1375032,271963527,1705915086,4
1.59149E+14,11141930107,169906334,271963527,1705904842,4
1.59142E+14,11141930107,280922096,271963527,1706174324,4
1.5905E+14,11141930107,119013898,271963527,1706113249,4
1.6101E+14,11141930107,60154278,271963527,1708496331,4
1.61878E+14,11141930107,86820577,271963527,1708773147,4
1.62382E+14,11141930107,102406250,271963527,1708782936,4
1.62347E+14,11141930107,84578772,271963527,1708839390,4
1.60503E+14,11141930107,313505914,271963527,1707481346,4
1.60959E+14,11141930107,29944123,271963527,1708109244,4
1.61847E+14,11141930107,41273400,271963527,1708690163,4
1.62299E+14,11141930107,17521086,271963527,1708682768,4
1.6258E+14,11141930107,202478066,271963527,1709196703,4
1.62823E+14,11141930107,93752212,271963527,1709209428,4
1.60587E+14,11141930107,131796181,271963527,1709382117,4
1.64703E+14,11141930107,104603763,271963527,1711101947,4
1.64212E+14,11141930107,32596634,271963527,1711300346,4
1.63302E+14,11141930107,88975573,271963527,1711526420,4
1.64786E+14,11141930107,315853737,271963527,1711522394,4
1.64769E+14,11141930107,154974223,271963527,1711767914,4
1.64923E+14,11141930107,40487610,271963527,1711729832,4
1.6516E+14,11141930107,310322558,271963527,1711890357,4
1.64857E+14,11141930107,42776471,271963527,1711943886,4
1.65049E+14,11141930107,93314657,271963527,1711869048,4
1.65387E+14,11141930107,126008011,271963527,1712016820,4
1.65387E+14,11141930107,126008011,271963527,1712016820,4
1.65465E+14,11141930107,46856645,271963527,1712130150,4
1.65601E+14,11141930107,65564230,271963527,1712165967,4
1.65875E+14,11141930107,66933829,271963527,1712313062,4
1.6549E+14,11141930107,61399572,271963527,1712245225,4
1.65798E+14,11141930107,221356603,271963527,1712274925,4
1.48377E+14,11141930107,37559497,271963527,1695540245,4
1.49703E+14,11141930107,3749761,271963527,1696484430,4
1.44998E+14,11141930107,72360005,271963527,1691908652,4
1.45756E+14,11141930107,6997750,271963527,1692687491,4
1.54219E+14,11141930107,51603566,271963527,1700984172,4
1.46328E+14,11141930107,20614995,271963527,1693216186,4
1.56064E+14,11141930107,310569998,271963527,1702990883,4
1.60797E+14,11141930107,82038150,271963527,1708875244,4
1.45285E+14,11141930107,58435815,271963527,1692687308,4
1.5311E+14,11141930107,96660021,271963527,1699859770,4
1.64582E+14,11141930107,28086124,271963527,1711181399,4
1.50589E+14,11141930107,19086196,271963527,1698038201,4
1.57988E+14,11141930107,192845248,271963527,1706080800,4
1.46763E+14,11141930107,311345822,271963527,1695268043,4
1.47351E+14,11141930107,92294639,271963527,1694271650,4
1.64934E+14,11141930107,38991965,271963527,1711464361,4
1.47217E+14,11141930107,22111864,271963527,1695813549,4
1.47942E+14,11141930107,151958199,271963527,1694785297,4
1.53831E+14,11141930107,104901396,271963527,1700793933,4
1.45797E+14,11141930107,30802602,271963527,1692597066,4
1.46224E+14,11141930107,216213132,271963527,1693116054,4
1.52976E+14,11141930107,233598065,271963527,1700034076,4
1.54593E+14,11141930107,202310315,271963527,1701585252,4
1.4908E+14,11141930107,95295305,271963527,1695894838,4
1.57043E+14,11141930107,41708570,271963527,1704191532,4
1.62787E+14,11141930107,17987479,271963527,1709371231,4
1.46865E+14,11141930107,29979283,271963527,1693843527,4
1.51395E+14,11141930107,94127074,271963527,1698551940,4
1.58389E+14,11141930107,40331043,271963527,1705034562,4
1.44679E+14,11141930107,153566165,271963527,1692220219,4
1.50288E+14,11141930107,212239207,271963527,1697534362,4
1.48611E+14,11141930107,291047732,271963527,1695635493,4
1.49551E+14,11141930107,149468423,271963527,1696319221,4
1.46012E+14,11141930107,10544404,271963527,1692777993,4
1.45623E+14,11141930107,310646399,271963527,1692599175,4
1.45302E+14,11141930107,90286373,271963527,1692706329,4
1.50042E+14,11141930107,221406362,271963527,1697113061,4
1.50734E+14,11141930107,258344483,271963527,1697787737,4
1.48372E+14,11141930107,40997255,271963527,1695187361,4
1.49685E+14,11141930107,23599728,271963527,1696988499,4
1.46949E+14,11141930107,108223289,271963527,1693840911,4
1.58499E+14,11141930107,144789358,271963527,1705456196,4
1.57503E+14,11141930107,68068091,271963527,1705529587,4
1.49493E+14,11141930107,72016132,271963527,1697011881,4
1.58334E+14,11141930107,74662356,271963527,1705392590,4
1.6421E+14,11141930107,85119537,271963527,1711062612,4
1.4516E+14,11141930107,105216240,271963527,1691922835,4
1.44844E+14,11141930107,124722992,271963527,1691470299,4
1.47037E+14,11141930107,11334787,271963527,1694135469,4
1.58401E+14,11141930107,6424459,271963527,1705481366,4
1.62859E+14,11141930107,16313298,271963527,1709839300,4
1.58386E+14,11141930107,276229257,271963527,1705029261,4
1.46839E+14,11141930107,4979426,271963527,1693798840,4
1.4441E+14,11141930107,68848242,271963527,1693187658,4
1.58182E+14,11141930107,62387321,271963527,1705378608,3
1.58193E+14,11141930107,70162292,271963527,1705574822,3
1.48788E+14,11141930107,351853866,271963527,1695601277,3
1.4939E+14,11141930107,351853866,271963527,1696303905,3
1.56914E+14,11141930107,79523382,271963527,1705971893,3
1.50069E+14,11141930107,216285608,271963527,1697074163,3
1.58951E+14,11141930107,205428472,271963527,1705664620,3
1.58174E+14,11141930107,234070012,271963527,1705030512,3
1.52641E+14,11141930107,173151432,271963527,1699878426,3
1.45997E+14,11141930107,67120279,271963527,1693194314,3
1.47913E+14,11141930107,154059229,271963527,1695336504,3
1.47581E+14,11141930107,280871647,271963527,1694354442,3
1.52357E+14,11141930107,367673441,271963527,1699173151,3
1.65547E+14,11141930107,135185475,271963527,1712111411,3
1.65596E+14,11141930107,206534143,271963527,1712387106,3
1.44923E+14,11141930107,270644524,271963527,1692939802,3
1.44218E+14,11141930107,4006058,271963527,1691136995,3
1.45176E+14,11141930107,72982558,271963527,1692164858,3
1.469E+14,11141930107,198434341,271963527,1694280092,3
1.51949E+14,11141930107,198434341,271963527,1699278346,3
1.62821E+14,11141930107,40253375,271963527,1709301071,3
1.65674E+14,11141930107,166954040,271963527,1712280702,3
1.50603E+14,11141930107,281544678,271963527,1697522575,3
1.63095E+14,11141930107,74050999,271963527,1709561972,3
1.452E+14,11141930107,144994218,271963527,1691916079,3
1.44786E+14,11141930107,135156956,271963527,1692070083,3
1.46104E+14,11141930107,82595628,271963527,1692965006,3
1.49175E+14,11141930107,152283234,271963527,1696423713,3
1.46786E+14,11141930107,61051215,271963527,1693653793,3
1.64545E+14,11141930107,101446094,271963527,1711806846,3
1.57557E+14,11141930107,84116159,271963527,1704499973,3
1.58385E+14,11141930107,121239105,271963527,1705726787,3
1.58812E+14,11141930107,182251683,271963527,1705636412,3
1.52521E+14,11141930107,338098323,271963527,1699574230,3
1.46665E+14,11141930107,232611814,271963527,1693718998,3
1.56142E+14,11141930107,44431382,271963527,1705163496,3
1.53711E+14,11141930107,120393963,271963527,1702108626,3
1.47178E+14,11141930107,168877056,271963527,1693996120,3
1.52603E+14,11141930107,51663879,271963527,1699613436,3
1.50457E+14,11141930107,57366487,271963527,1698051218,3
1.64915E+14,11141930107,499258064,271963527,1711793964,3
1.48448E+14,11141930107,81739894,271963527,1695730676,3
1.46979E+14,11141930107,124365165,271963527,1693893679,3
1.49684E+14,11141930107,223573132,271963527,1696572396,3
1.54902E+14,11141930107,170414460,271963527,1702152495,3
1.5599E+14,11141930107,64385976,271963527,1703042751,3
1.58406E+14,11141930107,205460618,271963527,1705323843,3
1.62074E+14,11141930107,121405803,271963527,1708506238,3
1.45129E+14,11141930107,14614064,271963527,1691916894,3
1.46448E+14,11141930107,115051481,271963527,1693218527,3
1.54837E+14,11141930107,148291573,271963527,1702188741,3
1.6446E+14,11141930107,293201986,271963527,1710907329,3
1.46907E+14,11141930107,79581472,271963527,1694150228,3
1.55699E+14,11141930107,4006058,271963527,1702859250,3
1.58722E+14,11141930107,223725823,271963527,1705562962,3
1.57984E+14,11141930107,42847368,271963527,1704787572,3
1.47847E+14,11141930107,71761545,271963527,1695636563,3
1.487E+14,11141930107,62433104,271963527,1696136643,3
1.45177E+14,11141930107,113845564,271963527,1693763489,3
1.46517E+14,11141930107,79231410,271963527,1693310043,3
1.55803E+14,11141930107,63701804,271963527,1703393696,3
1.50646E+14,11141930107,67740404,271963527,1697623502,3
1.59496E+14,11141930107,14377578,271963527,1706753814,3
1.46556E+14,11141930107,112962540,271963527,1693621510,3
1.59322E+14,11141930107,179359695,271963527,1706080631,3
1.47408E+14,11141930107,91710533,271963527,1694301056,3
1.52361E+14,11141930107,182434996,271963527,1699503211,3
1.4466E+14,11141930107,328449859,271963527,1691715401,3
1.59002E+14,11141930107,55735794,271963527,1706309629,3
1.48059E+14,11141930107,172356091,271963527,1695127637,3
1.44808E+14,11141930107,271335202,271963527,1691817265,3
1.62083E+14,11141930107,314629007,271963527,1708779137,3
1.58627E+14,11141930107,44485283,271963527,1705641150,3
1.49318E+14,11141930107,132818342,271963527,1696452052,3
1.48204E+14,11141930107,80464792,271963527,1695103057,3
1.44473E+14,11141930107,190483900,271963527,1691307583,3
1.48667E+14,11141930107,283329249,271963527,1695452167,3
1.47522E+14,11141930107,153618700,271963527,1694322150,3
1.47883E+14,11141930107,92526964,271963527,1695130994,3
1.46824E+14,11141930107,139090470,271963527,1694834552,3
1.53836E+14,11141930107,10698222,271963527,1700564264,3
1.57447E+14,11141930107,169941203,271963527,1704611403,3
1.57677E+14,11141930107,82000135,271963527,1704588387,3
1.45846E+14,11141930107,342418920,271963527,1692781370,3
1.45204E+14,11141930107,73451530,271963527,1693204893,3
1.53999E+14,11141930107,331117116,271963527,1700798358,3
1.54457E+14,11141930107,348251190,271963527,1701489403,3
1.48884E+14,11141930107,342617278,271963527,1695806398,3
1.50281E+14,11141930107,339737868,271963527,1697680490,3
1.44557E+14,11141930107,356596584,271963527,1691235849,3
1.56238E+14,11141930107,63935230,271963527,1704590599,3
1.65572E+14,11141930107,379972143,271963527,1712472791,3
1.65428E+14,11141930107,379972143,271963527,1712030563,3
1.44651E+14,11141930107,221803987,271963527,1692948915,3
1.52815E+14,11141930107,158307951,271963527,1699775809,3
1.46541E+14,11141930107,82644814,271963527,1693313821,3
1.46281E+14,11141930107,42498818,271963527,1693197382,3
1.47519E+14,11141930107,184751459,271963527,1695191997,3
1.44484E+14,11141930107,132104734,271963527,1691332836,3
1.52787E+14,11141930107,234452958,271963527,1699612798,3
1.45802E+14,11141930107,126215472,271963527,1692622422,3
1.66159E+14,11141930107,15406337,271963527,1712592888,3
1.6589E+14,11141930107,437609042,271963527,1712476181,3
1.55179E+14,11141930107,62766863,271963527,1702265856,3
1.44195E+14,11141930107,183650435,271963527,1691095948,3
1.53294E+14,11141930107,290279056,271963527,1700141276,3
1.45323E+14,11141930107,114640715,271963527,1692370502,3
1.48892E+14,11141930107,171680753,271963527,1696088808,3
1.50855E+14,11141930107,280640107,271963527,1697859625,3
1.51078E+14,11141930107,22607886,271963527,1697970631,3
1.50639E+14,11141930107,290402508,271963527,1698757392,3
1.51341E+14,11141930107,227455006,271963527,1698927893,3
1.53152E+14,11141930107,56448066,271963527,1699970016,3
1.53455E+14,11141930107,316821584,271963527,1700486781,3
1.54898E+14,11141930107,15692183,271963527,1701963117,3
1.56666E+14,11141930107,117291249,271963527,1703943007,3
1.56325E+14,11141930107,42297795,271963527,1706069565,3
1.59986E+14,11141930107,56124022,271963527,1706696460,3
1.5971E+14,11141930107,29093410,271963527,1706682256,3
1.60034E+14,11141930107,313505914,271963527,1706763610,3
1.59803E+14,11141930107,265267799,271963527,1706863087,3
1.6027E+14,11141930107,229972451,271963527,1707019138,3
1.61143E+14,11141930107,275888167,271963527,1708169521,3
1.61098E+14,11141930107,56292942,271963527,1708180613,3
1.60952E+14,11141930107,113388364,271963527,1708182238,3
1.63912E+14,11141930107,254896649,271963527,1710375043,3
1.64024E+14,11141930107,53088805,271963527,1710486595,3
1.64043E+14,11141930107,71866388,271963527,1710505106,3
1.64165E+14,11141930107,43473002,271963527,1710937777,3
1.64168E+14,11141930107,110856885,271963527,1710563552,3
1.64207E+14,11141930107,254697471,271963527,1710741687,3
1.64338E+14,11141930107,40828529,271963527,1710847415,3
1.60818E+14,11141930107,87708817,271963527,1708052686,3
1.58985E+14,11141930107,36282079,271963527,1706307800,3
1.57573E+14,11141930107,27008274,271963527,1706034382,3
1.61061E+14,11141930107,15638588,271963527,1708223456,3
1.4702E+14,11141930107,12593140,271963527,1693819657,3
1.51517E+14,11141930107,217625852,271963527,1698461438,3
1.48584E+14,11141930107,8894397,271963527,1698498823,3
1.58985E+14,11141930107,131724413,271963527,1705826297,3
1.63174E+14,11141930107,214224864,271963527,1709731556,3
1.51141E+14,11141930107,16119315,271963527,1698153176,3
1.53371E+14,11141930107,104901396,271963527,1700149079,3
1.63151E+14,11141930107,227528196,271963527,1710508359,3
1.63947E+14,11141930107,40702548,271963527,1712226762,3
1.52556E+14,11141930107,88709263,271963527,1699441109,3
1.50518E+14,11141930107,63376233,271963527,1697371126,3
1.46566E+14,11141930107,430476112,271963527,1693286083,3
1.56825E+14,11141930107,160544760,271963527,1703578947,3
1.51072E+14,11141930107,163059086,271963527,1698069145,3
1.48029E+14,11141930107,135613300,271963527,1694756704,3
1.54692E+14,11141930107,321958274,271963527,1701853683,3
1.65853E+14,11141930107,185258126,271963527,1712303628,3
1.50515E+14,11141930107,232774926,271963527,1697344820,3
1.49435E+14,11141930107,223132420,271963527,1696426707,3
1.47325E+14,11141930107,55310663,271963527,1694503164,3
1.58559E+14,11141930107,97194432,271963527,1705383244,3
1.58835E+14,11141930107,482735167,271963527,1705904942,3
1.63341E+14,11141930107,334347333,271963527,1709816246,3
1.65906E+14,11141930107,31278704,271963527,1712291676,3
1.56488E+14,11141930107,99820340,271963527,1703162375,3
1.463E+14,11141930107,129180230,271963527,1693202645,3
1.50216E+14,11141930107,328532162,271963527,1697176872,3
1.5038E+14,11141930107,278210277,271963527,1697120437,3
1.6246E+14,11141930107,44609995,271963527,1708851816,3
1.62551E+14,11141930107,44609995,271963527,1709123725,3
1.58011E+14,11141930107,178097884,271963527,1705249124,3
1.47555E+14,11141930107,44917232,271963527,1694228888,3
1.45243E+14,11141930107,43849284,271963527,1692621573,3
1.48577E+14,11141930107,120783070,271963527,1695384422,3
1.46133E+14,11141930107,281555950,271963527,1693113767,3
1.4797E+14,11141930107,85885662,271963527,1694951874,3
1.48199E+14,11141930107,260358420,271963527,1697472962,3
1.54052E+14,11141930107,183884908,271963527,1700905083,3
1.65939E+14,11141930107,233580859,271963527,1712639421,3
1.58056E+14,11141930107,36966028,271963527,1704985945,3
1.44408E+14,11141930107,153359031,271963527,1691209490,3
1.49345E+14,11141930107,67146321,271963527,1696294390,3
1.53203E+14,11141930107,88384421,271963527,1700119761,3
1.54968E+14,11141930107,207576312,271963527,1701846159,3
1.63139E+14,11141930107,169171944,271963527,1709555716,3
1.6522E+14,11141930107,81007213,271963527,1711688671,3
1.57305E+14,11141930107,218411540,271963527,1704330747,3
1.52159E+14,11141930107,370431369,271963527,1699750055,3
1.45881E+14,11141930107,90071543,271963527,1693297727,3
1.50148E+14,11141930107,254012660,271963527,1697031208,3
1.51082E+14,11141930107,229894917,271963527,1698745714,3
1.5704E+14,11141930107,261400100,271963527,1703824201,3
1.59849E+14,11141930107,80175662,271963527,1706576914,3
1.48885E+14,11141930107,232931625,271963527,1696907819,3
1.53095E+14,11141930107,68394788,271963527,1700002865,3
1.53656E+14,11141930107,97371232,271963527,1700914696,3
1.54467E+14,11141930107,204068752,271963527,1701669040,3
1.57911E+14,11141930107,284714494,271963527,1705227429,3
1.62894E+14,11141930107,276081233,271963527,1709814070,3
1.65024E+14,11141930107,37163248,271963527,1711742335,3
1.6166E+14,11141930107,176740398,271963527,1708503367,3
1.49605E+14,11141930107,71058452,271963527,1696325026,3
1.5142E+14,11141930107,57603863,271963527,1699162845,3
1.54267E+14,11141930107,94492671,271963527,1702038371,3
1.58769E+14,11141930107,103844442,271963527,1705551382,3
1.59252E+14,11141930107,103844442,271963527,1705995617,3
1.64992E+14,11141930107,187015174,271963527,1711834625,3
1.55738E+14,11141930107,140678601,271963527,1702803669,3
1.53378E+14,11141930107,218411540,271963527,1700214168,3
1.50192E+14,11141930107,117413022,271963527,1697507515,3
1.53273E+14,11141930107,76764125,271963527,1700690479,3
1.55439E+14,11141930107,271574033,271963527,1702280984,3
1.58677E+14,11141930107,289340394,271963527,1705552985,3
1.5847E+14,11141930107,133802122,271963527,1705398376,3
1.65634E+14,11141930107,499258064,271963527,1712364612,3
1.50738E+14,11141930107,52386010,271963527,1698098335,3
1.65101E+14,11141930107,277449327,271963527,1712042859,3
1.45676E+14,11141930107,68733047,271963527,1692884952,3
1.47065E+14,11141930107,450200205,271963527,1694269407,3
1.65554E+14,11141930107,30632188,271963527,1712678965,3
1.60831E+14,11141930107,67891303,271963527,1707479427,3
1.56995E+14,11141930107,144206424,271963527,1703678994,3
1.47202E+14,11141930107,389630,271963527,1694191948,3
1.44647E+14,11141930107,134336616,271963527,1691991461,3
1.4388E+14,11141930107,227186099,271963527,1691166314,3
1.45206E+14,11141930107,123016558,271963527,1692167596,3
1.53463E+14,11141930107,111890657,271963527,1700960359,3
1.57205E+14,11141930107,289541031,271963527,1704163411,3
1.53807E+14,11141930107,228380724,271963527,1700625352,3
1.47598E+14,11141930107,91671700,271963527,1695618645,3
1.64192E+14,11141930107,44921555,271963527,1711187400,3
1.57419E+14,11141930107,123173217,271963527,1704509589,3
1.61267E+14,11141930107,202285667,271963527,1708080267,3
1.48364E+14,11141930107,268829650,271963527,1695265968,3
1.49552E+14,11141930107,313080435,271963527,1697061201,3
1.47982E+14,11141930107,378295872,271963527,1694870893,3
1.51289E+14,11141930107,54011463,271963527,1698972266,3
1.54313E+14,11141930107,243429784,271963527,1701470356,3
1.57977E+14,11141930107,169922518,271963527,1704857997,3
1.53455E+14,11141930107,84091476,271963527,1700433638,3
1.5799E+14,11141930107,324965650,271963527,1704952836,3
1.58479E+14,11141930107,74455017,271963527,1705728076,3
1.60665E+14,11141930107,3438384,271963527,1707706615,3
1.64133E+14,11141930107,125096799,271963527,1711110371,3
1.45849E+14,11141930107,335173122,271963527,1693793558,3
1.53703E+14,11141930107,326202753,271963527,1700769879,3
1.65216E+14,11141930107,193515984,271963527,1711610517,3
1.62173E+14,11141930107,265687578,271963527,1708610679,3
1.46319E+14,11141930107,181516204,271963527,1693308533,3
1.45873E+14,11141930107,80278401,271963527,1692884383,3
1.54259E+14,11141930107,262324269,271963527,1701072720,3
1.54157E+14,11141930107,284177956,271963527,1701328282,3
1.63999E+14,11141930107,120219864,271963527,1710388916,3
1.64088E+14,11141930107,120219864,271963527,1710591709,3
1.58975E+14,11141930107,110572237,271963527,1705891440,3
1.48444E+14,11141930107,369888270,271963527,1695628847,3
1.56825E+14,11141930107,278388943,271963527,1703736150,3
1.45008E+14,11141930107,310259283,271963527,1691976556,3
1.47515E+14,11141930107,146319547,271963527,1694757243,3
1.51228E+14,11141930107,21468710,271963527,1698376144,3
1.6235E+14,11141930107,65064158,271963527,1708774119,3
1.47496E+14,11141930107,155754284,271963527,1695214283,3
1.49568E+14,11141930107,223451839,271963527,1696849715,3
1.54089E+14,11141930107,374820428,271963527,1701245734,3
1.55352E+14,11141930107,210573877,271963527,1702187357,3
1.58849E+14,11141930107,193521311,271963527,1705851726,3
1.64577E+14,11141930107,238501180,271963527,1711415961,3
1.47107E+14,11141930107,99399341,271963527,1693951779,3
1.58289E+14,11141930107,82673747,271963527,1705124703,3
1.46838E+14,11141930107,128010928,271963527,1693955963,3
1.47752E+14,11141930107,238285053,271963527,1695098881,3
1.4949E+14,11141930107,110529625,271963527,1696332020,3
1.50968E+14,11141930107,47806221,271963527,1698400714,3
1.53333E+14,11141930107,110814301,271963527,1700628343,3
1.54011E+14,11141930107,315476267,271963527,1701166468,3
1.53901E+14,11141930107,208149935,271963527,1703803691,3
1.44467E+14,11141930107,137854256,271963527,1691304336,3
1.63138E+14,11141930107,254692039,271963527,1709727980,3
1.54572E+14,11141930107,58606550,271963527,1701486905,3
1.5191E+14,11141930107,99594745,271963527,1698761774,3
1.64108E+14,11141930107,275056925,271963527,1710679090,3
1.44467E+14,11141930107,266933438,271963527,1691216010,3
1.47252E+14,11141930107,136569365,271963527,1693920837,3
1.47346E+14,11141930107,85286246,271963527,1694766213,3
1.48485E+14,11141930107,48069175,271963527,1695559293,3
1.50591E+14,11141930107,99908792,271963527,1698295449,3
1.50206E+14,11141930107,87099191,271963527,1698230590,3
1.51377E+14,11141930107,289336048,271963527,1698726443,3
1.53358E+14,11141930107,118510310,271963527,1700272478,3
1.54578E+14,11141930107,295135687,271963527,1701945351,3
1.57158E+14,11141930107,465491510,271963527,1704512287,3
1.57784E+14,11141930107,319583291,271963527,1704771714,3
1.50476E+14,11141930107,265286538,271963527,1698248948,3
1.45608E+14,11141930107,254681393,271963527,1692510714,3
1.46838E+14,11141930107,88902983,271963527,1694223772,3
1.48081E+14,11141930107,283678950,271963527,1694844427,3
1.57979E+14,11141930107,88105649,271963527,1705924929,3
